1.186265012507676575e+00 1.337779512270806270e+00 1.000000000000000000e+00
-1.567858516804346403e+00 -3.105547074777360583e-01 1.000000000000000000e+00
-2.271789934458436022e+00 -5.304700932972939986e-01 1.000000000000000000e+00
-1.394630642964124423e+00 8.397905685622987504e-02 1.000000000000000000e+00
-4.321267285465120178e-01 8.451658389772802593e-01 1.000000000000000000e+00
-1.432055118693926765e+00 -5.769285315165719741e-01 1.000000000000000000e+00
-2.265752633655462311e+00 -8.607879710132367856e-01 1.000000000000000000e+00
2.318290124469102320e-01 7.477811070560550499e-01 1.000000000000000000e+00
-1.079716360320136737e+00 1.835699422623848220e-01 1.000000000000000000e+00
-1.342906954365131300e+00 -1.293767422590801075e-01 1.000000000000000000e+00
-1.370088526677373908e+00 -8.294309597843024795e-03 1.000000000000000000e+00
-1.793994686147265094e+00 -2.420533028041867984e-01 1.000000000000000000e+00
-1.152158392807385301e+00 3.844368099446356796e-02 1.000000000000000000e+00
-8.703901608836277504e-01 2.720724157499476714e-01 1.000000000000000000e+00
-2.427184509865316642e+00 -5.990350241580124635e-01 1.000000000000000000e+00
-2.350828840672771314e+00 -9.059138353466175131e-01 1.000000000000000000e+00
-8.565004782395487792e-01 6.040173898989956158e-02 1.000000000000000000e+00
-1.986222931074622666e+00 -3.308829860280215751e-01 1.000000000000000000e+00
-1.431969682003733535e+00 -1.104337216773591951e-01 1.000000000000000000e+00
-1.090787577219327620e-01 3.738825710746235265e-01 1.000000000000000000e+00
-2.037741581046385253e+00 -3.235180717310711107e-01 1.000000000000000000e+00
-1.324337505216730326e+00 -1.288287894931692545e-01 1.000000000000000000e+00
-1.436001157193013134e+00 -3.996511248589528775e-01 1.000000000000000000e+00
-1.792707216261184566e+00 -7.394321164207273700e-01 1.000000000000000000e+00
-9.201534832325813928e-01 2.657475147362117762e-01 1.000000000000000000e+00
4.124757446566436059e-01 7.783410909325438887e-01 1.000000000000000000e+00
-1.662509607029397873e+00 -1.692170010878165376e-01 1.000000000000000000e+00
-3.586519884406564884e-01 8.048688502308222192e-01 1.000000000000000000e+00
-1.256129455515061055e+00 2.289704612716977200e-02 1.000000000000000000e+00
-1.434488305388145424e+00 2.101347483897743063e-01 1.000000000000000000e+00
-1.304386548274955482e+00 -3.726707126735682302e-02 1.000000000000000000e+00
-1.397384739148425759e+00 -5.578573478127624163e-01 1.000000000000000000e+00
-1.553573031709754027e-01 3.927074957328596794e-01 1.000000000000000000e+00
-7.980691422919002909e-01 6.890218676811090681e-01 1.000000000000000000e+00
-1.396831048519729945e+00 3.969014363973620285e-01 1.000000000000000000e+00
4.415790386935982692e-01 1.012990076330790634e+00 1.000000000000000000e+00
-8.794030091770281832e-01 7.813019184045981724e-01 1.000000000000000000e+00
-1.178611374303608184e+00 2.840298440821437675e-01 1.000000000000000000e+00
-2.383179333637184705e+00 -2.645354746804273183e-01 1.000000000000000000e+00
-2.026460744200591968e+00 -4.763778576905945417e-01 1.000000000000000000e+00
-6.430672165883608571e-01 2.212223643104375692e-01 1.000000000000000000e+00
-1.902775758148989027e-02 5.291418848635958128e-01 1.000000000000000000e+00
-2.278530324720777323e+00 -6.318288100384293893e-01 1.000000000000000000e+00
-2.058072534852954938e+00 -8.022923884012804763e-01 1.000000000000000000e+00
-2.146130207691884895e+00 -4.128800336753484235e-01 1.000000000000000000e+00
-1.990499746105279577e+00 -6.793321222154629080e-01 1.000000000000000000e+00
-1.784469452442876358e+00 -3.323952158243230204e-01 1.000000000000000000e+00
-2.409647010200447470e-01 8.569525925938641375e-01 1.000000000000000000e+00
-1.852079275619678889e+00 -2.284791993258397103e-01 1.000000000000000000e+00
-1.319432917554101081e+00 1.316389023674302827e-01 1.000000000000000000e+00
-1.837079929603132822e+00 -5.092963296802474060e-01 1.000000000000000000e+00
-1.120464558635616115e+00 -2.899231725464501697e-01 1.000000000000000000e+00
-1.249683412103345104e+00 7.129513995747682742e-02 1.000000000000000000e+00
-1.112612940223382418e+00 -4.086268915438298066e-01 1.000000000000000000e+00
-2.014484644555865955e+00 -3.911654148754667437e-01 1.000000000000000000e+00
-2.379776867718020661e+00 -8.193719083920438795e-01 1.000000000000000000e+00
-4.104357076536462312e-01 5.838821275755524676e-01 1.000000000000000000e+00
-1.490381040088956111e+00 -1.643096392153453045e-01 1.000000000000000000e+00
-2.259008673747056051e-01 6.720618507367888128e-01 1.000000000000000000e+00
-1.407154923100024657e-01 4.410010698203408186e-01 1.000000000000000000e+00
-1.405935604725560450e+00 -7.315609112581687723e-02 1.000000000000000000e+00
-3.010854218160975426e-01 6.129154802983239891e-01 1.000000000000000000e+00
-1.686834705346162977e-01 5.871728156817350719e-01 1.000000000000000000e+00
-2.328031501622031207e+00 -7.452611741879611174e-01 1.000000000000000000e+00

7.737566519417242716e-01 -2.178472150020101250e-01 -1.000000000000000000e+00
1.379160629592435683e+00 -3.992518502898369237e-02 -1.000000000000000000e+00
2.339374019255746173e+00 8.262512888545210377e-01 -1.000000000000000000e+00
1.035785779523013872e+00 -1.979668059206240310e-02 -1.000000000000000000e+00
1.556467680148771571e+00 7.206034434566045421e-01 -1.000000000000000000e+00
2.388108977862725801e+00 3.942885800773366922e-01 -1.000000000000000000e+00
8.403421964751778273e-01 -3.481505992180229936e-01 -1.000000000000000000e+00
2.208603919157134943e+00 6.625988051272991841e-01 -1.000000000000000000e+00
2.065932429858666985e+00 4.081445837404534260e-01 -1.000000000000000000e+00
1.721624990078691519e+00 -2.325720547745989408e-01 -1.000000000000000000e+00
1.468332085187153746e+00 2.277107322268752121e-01 -1.000000000000000000e+00
1.815312256168303939e+00 4.097843682705273327e-01 -1.000000000000000000e+00
1.906634709998141108e+00 2.214528518761076092e-01 -1.000000000000000000e+00
-6.945526156910688531e-01 -8.988896873785788832e-01 -1.000000000000000000e+00
1.323589367618307477e+00 2.392027705761314849e-01 -1.000000000000000000e+00
1.751798125590102728e+00 4.644034137962062547e-01 -1.000000000000000000e+00
2.661155486004728177e-01 -6.551198956481756319e-01 -1.000000000000000000e+00
3.202997234240942070e+00 1.154350178936841997e+00 -1.000000000000000000e+00
1.449056469023290328e+00 3.076148159619923605e-01 -1.000000000000000000e+00
1.680190638666978931e+00 6.254652996010109378e-01 -1.000000000000000000e+00
1.824976700981657984e+00 4.364959396396589919e-01 -1.000000000000000000e+00
6.800335623040254518e-02 -6.520032868204295173e-01 -1.000000000000000000e+00
3.319349584884428994e-01 -6.279090716156219276e-01 -1.000000000000000000e+00
1.199008252152660603e+00 -5.072121929233399662e-01 -1.000000000000000000e+00
2.546648805830922235e-01 -2.946302508355103100e-01 -1.000000000000000000e+00
1.585412715227676905e+00 2.387503705918291030e-01 -1.000000000000000000e+00
1.692548641768558237e+00 5.415989998122086591e-02 -1.000000000000000000e+00
1.194364560981278744e+00 -7.373847066306621345e-02 -1.000000000000000000e+00
1.882510953369917583e+00 6.299106077380519642e-01 -1.000000000000000000e+00
2.301496900067932394e+00 6.428034752288674936e-01 -1.000000000000000000e+00
5.261563311308672386e-01 -3.346749683524130603e-01 -1.000000000000000000e+00
1.707152754904432967e-01 -2.743730500611230583e-01 -1.000000000000000000e+00
1.057434355029820194e+00 -7.934002559697664325e-02 -1.000000000000000000e+00
2.467852491343029531e+00 7.862959355875136502e-01 -1.000000000000000000e+00
1.941306494890789436e+00 1.156343890327436730e-01 -1.000000000000000000e+00
1.619091759159904109e+00 -7.387206480526592456e-02 -1.000000000000000000e+00
1.301088250439310867e+00 5.136883032509316493e-02 -1.000000000000000000e+00
3.025910034168784346e+00 8.491611552039828315e-01 -1.000000000000000000e+00
-8.872566035824804853e-01 -1.378563995251365304e+00 -1.000000000000000000e+00
1.544829897652940209e+00 1.078222283196368786e-01 -1.000000000000000000e+00
2.496573394369836940e+00 9.524792194611063634e-01 -1.000000000000000000e+00
1.058343365255831614e+00 1.349389703345983127e-01 -1.000000000000000000e+00
1.416601886589629489e+00 3.597140036443934319e-01 -1.000000000000000000e+00
1.411750851666007334e+00 6.165873407088356961e-01 -1.000000000000000000e+00
1.198895422352293183e+00 -1.958887579868497375e-01 -1.000000000000000000e+00
-3.465043437371595481e-01 -8.385545015781924461e-01 -1.000000000000000000e+00
3.053934317860126368e-01 -7.986089561328708619e-01 -1.000000000000000000e+00
1.383355728731554324e+00 6.853324081342482277e-02 -1.000000000000000000e+00
3.820865047026649197e-01 -1.662385145584418800e-01 -1.000000000000000000e+00
8.200478293120916362e-01 -4.260975954234063057e-01 -1.000000000000000000e+00
4.287129175666886116e-01 -8.486720103874085819e-01 -1.000000000000000000e+00
2.836379907547445178e+00 7.415375149191801851e-01 -1.000000000000000000e+00
2.554420896080667802e+00 6.946730032347844253e-01 -1.000000000000000000e+00
3.604347108600558514e-02 -5.697763834196543087e-01 -1.000000000000000000e+00
7.759399760254102052e-01 2.839156125094448035e-01 -1.000000000000000000e+00
1.490230538541519545e+00 -5.902235013739885738e-02 -1.000000000000000000e+00
1.917673665270046124e+00 -2.047801190070319688e-02 -1.000000000000000000e+00
1.446688759016497849e+00 -3.082570831473713802e-01 -1.000000000000000000e+00
7.741576018509561674e-01 -5.136698478128036705e-01 -1.000000000000000000e+00
1.042365911743750262e+00 -2.282041874455101871e-01 -1.000000000000000000e+00
1.350691548033656764e+00 4.932983311513543523e-01 -1.000000000000000000e+00
1.270775486335195437e+00 -2.182048592481202476e-01 -1.000000000000000000e+00
3.850714200292945089e-01 -3.600517087956471296e-01 -1.000000000000000000e+00
1.783883146620288240e+00 3.483453742136838893e-01 -1.000000000000000000e+00
5.438139306210338919e-01 -9.230049349661129110e-02 -1.000000000000000000e+00
2.476179397299644869e+00 4.207931618091922954e-01 -1.000000000000000000e+00
1.471296011211483457e+00 2.451827074389643091e-01 -1.000000000000000000e+00
2.889816548438932209e+00 6.233982402870317241e-01 -1.000000000000000000e+00
1.538947438921177246e+00 -3.027331576684685333e-01 -1.000000000000000000e+00
-7.940745146971177615e-01 -1.178349596878740524e+00 -1.000000000000000000e+00
1.716000177296018059e+00 4.393512587880680220e-01 -1.000000000000000000e+00
3.911189164886883063e+00 1.388316045411733590e+00 -1.000000000000000000e+00
7.523522474227296586e-01 -2.030175321371096298e-01 -1.000000000000000000e+00
9.995019697352842680e-01 -4.980766646498042682e-01 -1.000000000000000000e+00
1.051598880153936211e+00 1.548356454912766522e-02 -1.000000000000000000e+00
1.255119154983291185e+00 -1.300361140392680692e-01 -1.000000000000000000e+00
3.919364032418861665e-01 -1.031328447719628949e+00 -1.000000000000000000e+00
1.040264425028191386e+00 -2.536072111987239253e-03 -1.000000000000000000e+00
6.161042344694349637e-01 -3.750570359286645172e-02 -1.000000000000000000e+00
3.826927464492374531e-01 -1.022894782948652326e-02 -1.000000000000000000e+00
2.018331263428970956e+00 5.463331144720150467e-01 -1.000000000000000000e+00
8.811817991568799968e-01 -5.892511415366052940e-01 -1.000000000000000000e+00
7.909630767179820499e-01 1.087740923286168448e-01 -1.000000000000000000e+00
1.418680964872205408e-01 -2.599989435190309117e-01 -1.000000000000000000e+00
2.018344223187937381e+00 4.886844509087051591e-01 -1.000000000000000000e+00
1.190839803655578066e+00 1.133596866478369658e-01 -1.000000000000000000e+00
1.905423403402914717e+00 4.300576439944006069e-01 -1.000000000000000000e+00
1.478924218274725755e+00 -3.185095674368321195e-02 -1.000000000000000000e+00
9.675569820152489786e-01 -3.031130558803735164e-01 -1.000000000000000000e+00
3.680331103480364296e-01 -2.434937405415250888e-01 -1.000000000000000000e+00
1.811614878455462208e+00 -2.129077026866361133e-01 -1.000000000000000000e+00
1.895681506866582433e+00 3.221811480176670628e-01 -1.000000000000000000e+00
1.034824874399485450e+00 3.474052095483751157e-03 -1.000000000000000000e+00
8.767484410887393942e-02 -7.158036182765871169e-01 -1.000000000000000000e+00
1.877456052312421297e+00 6.270701104981568630e-01 -1.000000000000000000e+00
8.109410820806860487e-01 -1.154782460083660645e-01 -1.000000000000000000e+00
1.553814687091296998e+00 1.008797581111168934e-01 -1.000000000000000000e+00
1.320864531487473403e+00 -4.848092078987998460e-02 -1.000000000000000000e+00
1.432258747815468691e+00 2.210041690356296384e-01 -1.000000000000000000e+00
1.180907778630924332e+00 -7.146180899971756040e-02 -1.000000000000000000e+00
